code6,name,final_status,growth_profile,final_score,growth_core,quality_score,balance_score,news_news_score,current_revenue_growth,current_profit_growth,revenue_acceleration,profit_acceleration,persistence_score,cash_margin,cash_to_profit,current_roe,current_net_margin,current_debt_ratio,news_news_count,news_positive_articles,news_negative_articles,news_positive_groups,news_negative_groups,low_base_flag,cash_mismatch_flag,high_debt_flag,factor_status,factor_coverage
601003,柳钢股份,加速/反转观察,反转/低基数,30.5704,18.5198,45.4359,36.9913,,-4.9612,-79.3098,-3.1914,-334.335,33.3333,0.0448,19.3898,0.82,0.4164,63.0087,0,0,0,[],[],True,False,False,有效,1.0
002718,友邦吊顶,基础数据不足,反转/低基数,30.5253,12.4244,35.3998,75.0793,,-20.2649,-108.8415,-0.0281,-219.8613,16.6667,-0.0647,14.6646,-0.1,-0.8421,24.9207,0,0,0,[],[],True,True,False,基础数据不足,1.0
600959,江苏有线,观察,增速观察,30.5246,21.6895,26.3576,65.3638,,-11.8735,-48.6852,-11.9816,-19.3995,50.0,-0.0132,-0.4644,0.46,3.7564,34.6362,0,0,0,[],[],False,True,False,有效,1.0
600612,老凤祥,观察,增速观察,30.4799,11.5378,38.1398,71.9864,,-40.0802,-41.3402,-33.0908,-31.3475,0.0,-0.0104,-0.2906,5.28,4.7099,28.0136,0,0,0,[],[],False,True,False,有效,1.0
603341,龙旗科技,观察,增速观察,30.4742,28.3995,36.5372,24.5722,,-6.2609,-30.8628,2.9186,-47.6218,33.3333,0.01,0.7568,3.46,1.3456,75.4278,0,0,0,[],[],False,False,True,有效,1.0
002342,巨力索具,加速/反转观察,反转/低基数,30.4603,34.1322,17.7793,44.8064,,14.7897,-59.3609,-1.2913,-196.6096,50.0,-0.0245,-8.4487,0.16,0.2904,55.1936,0,0,0,[],[],True,True,False,有效,1.0
002373,千方科技,基础数据不足,反转/低基数,30.3905,16.6383,33.073,66.2818,,-0.8212,-112.2896,-14.1738,-234.7992,33.3333,-0.1208,19.0098,-0.18,-0.974,33.7182,0,0,0,[],[],True,True,False,基础数据不足,1.0
000156,华数传媒,观察,增速观察,30.3881,30.057,19.4768,53.204,,-4.3941,-17.2531,-2.0902,-4.6023,0.0,-0.1641,-3.3118,1.39,5.0146,46.796,0,0,0,[],[],False,True,False,有效,1.0
600528,中铁工业,观察,增速观察,30.361,31.5541,21.0662,45.3714,,-10.5516,-10.6974,-6.0245,12.0832,16.6667,-0.1619,-3.1998,2.18,4.9158,54.6286,0,0,0,[],[],False,True,False,有效,1.0
002915,中欣氟材,加速/反转观察,反转/低基数,30.3559,34.7089,14.9672,48.0745,,2.6647,-18.2357,-9.1985,-128.3812,83.3333,-0.104,-18.678,0.31,0.955,51.9255,0,0,0,[],[],True,True,False,有效,1.0
002183,怡亚通,加速/反转观察,反转/低基数,30.2878,27.5761,40.105,18.7889,,-30.9249,-15.8333,-18.7857,385.5966,0.0,0.0054,4.844,0.3,0.0473,81.2111,0,0,0,[],[],True,False,True,有效,1.0
002445,中南文化,观察,增速观察,30.2641,20.4535,20.1139,79.9965,,-3.0582,-49.8482,-29.7251,-79.8811,50.0,-0.1928,-3.4166,1.35,6.5831,20.0035,0,0,0,[],[],False,True,False,有效,1.0
600855,航天长峰,基础数据不足,反转/低基数,30.2311,29.9402,22.0139,47.5381,,-28.2751,6.1189,-36.0191,-24.1243,50.0,-0.4896,2.4078,-3.7,-22.9554,52.4619,0,0,0,[],[],True,True,False,基础数据不足,1.0
002361,神剑股份,基础数据不足,增速观察,30.1865,23.4216,33.0816,44.6911,,0.2499,-232.236,0.2067,-171.7543,50.0,-0.085,3.1561,-1.43,-2.9668,55.3089,0,0,0,[],[],False,True,False,基础数据不足,1.0
002649,博彦科技,观察,增速观察,30.1492,22.3981,18.7403,76.2202,,-7.1336,-42.9309,-3.9433,-26.7287,16.6667,-0.1037,-4.5794,1.68,2.2231,23.7798,0,0,0,[],[],False,True,False,有效,1.0
000410,沈阳机床,基础数据不足,反转/低基数,30.1346,22.2238,33.7758,46.5846,,-1.4067,-148.21,-2.3852,-36.3024,33.3333,-0.0963,9.2172,-0.46,-0.5823,53.4154,0,0,0,[],[],True,True,False,基础数据不足,1.0
002405,四维图新,基础数据不足,反转/低基数,29.9007,25.3988,14.825,73.5578,,0.3552,-57.4099,-16.8963,-166.8695,83.3333,-0.1513,0.5467,-5.66,-27.7799,26.4422,0,0,0,[],[],True,True,False,基础数据不足,1.0
601789,宁波建工,观察,增速观察,29.8919,39.5844,21.7046,17.1892,,-17.195,16.9761,-19.1288,40.4586,33.3333,-0.2274,-8.7891,4.03,2.6818,82.8108,0,0,0,[],[],False,True,True,有效,1.0
603052,可川科技,基础数据不足,增速观察,29.8838,24.5827,22.7552,60.0441,,7.0338,-212.1775,-11.0341,-135.9089,50.0,-0.0557,0.8851,-2.66,-6.3318,39.9559,0,0,0,[],[],False,True,False,基础数据不足,1.0
600764,中国海防,观察,增速观察,29.8801,23.4173,17.622,73.7845,,-7.1571,-41.4756,-18.6008,5.649,16.6667,-0.18,-4.1818,0.67,4.6651,26.2155,0,0,0,[],[],False,True,False,有效,1.0
002638,勤上股份,基础数据不足,反转/低基数,29.8266,16.5934,20.5901,87.9992,,-30.6738,-43.363,-32.6815,-12.1783,33.3333,-0.3735,1.6915,-2.13,-22.0864,12.0008,0,0,0,[],[],True,True,False,基础数据不足,1.0
002101,广东鸿图,观察,增速观察,29.825,20.6271,30.1903,56.6878,,-1.9692,-65.0888,-16.1903,-52.3451,33.3333,0.0079,0.8338,0.5,0.4955,43.3122,0,0,0,[],[],False,False,False,有效,1.0
600939,重庆建工,基础数据不足,反转/低基数,29.7948,35.6777,31.4423,8.8513,,-26.1143,1.2205,-7.2154,175.2312,16.6667,-0.1156,4.9849,-3.55,-2.3139,91.1487,0,0,0,[],[],True,True,True,基础数据不足,1.0
603033,三维股份,基础数据不足,反转/低基数,29.7314,35.3423,23.7825,24.7966,,13.7095,-896.5385,23.1872,-739.1186,33.3333,0.059,-0.8121,-7.286,-7.2829,75.2034,0,0,0,[],[],True,True,True,基础数据不足,1.0
000608,阳光股份,基础数据不足,反转/低基数,29.6907,28.9481,18.842,53.616,,-10.8264,-32.5034,-3.7177,36.5097,16.6667,-0.6864,1.5887,-2.53,-37.8191,46.384,0,0,0,[],[],True,True,False,基础数据不足,1.0
603936,博敏电子,基础数据不足,反转/低基数,29.6048,31.119,22.6499,38.9718,,9.3498,-235.3504,-1.2373,-338.1523,83.3333,0.0264,-0.9597,-1.19,-2.6165,61.0282,0,0,0,[],[],True,True,False,基础数据不足,1.0
603226,菲林格尔,基础数据不足,反转/低基数,29.5673,22.7897,17.6625,73.71,,-30.4235,-31.7749,-47.0752,75.8685,16.6667,-0.5601,1.4544,-4.38,-44.1592,26.29,0,0,0,[],[],True,True,False,基础数据不足,1.0
002724,海洋王,加速/反转观察,反转/低基数,29.5429,20.1781,17.9646,80.7937,,-5.8055,-68.5361,-6.2672,-243.5652,50.0,-0.1339,-3.5773,1.03,3.509,19.2063,0,0,0,[],[],True,True,False,有效,1.0
003041,真爱美家,加速/反转观察,反转/低基数,29.4765,23.1818,22.1936,62.9264,,4.6142,-91.0585,-7.2844,-299.6208,50.0,-0.059,-1.367,1.19,4.3162,37.0736,0,0,0,[],[],True,True,False,有效,1.0
600760,中航沈飞,观察,增速观察,29.4754,12.8374,50.7253,36.8897,,-57.6773,-58.372,-61.9226,-62.0195,50.0,0.0924,1.2087,1.99,7.5616,63.1103,0,0,0,[],[],False,False,False,有效,1.0
002047,宝鹰股份,基础数据不足,反转/低基数,29.4444,44.7056,20.0516,2.4466,,-31.4843,22.4029,37.3279,-85.5734,50.0,-0.0612,0.709,-44.34,-8.6314,97.5534,0,0,0,[],[],True,True,True,基础数据不足,1.0
600703,三安光电,基础数据不足,反转/低基数,29.4377,18.6686,29.0264,62.5675,,-28.0374,-155.473,-39.4827,84.2222,33.3333,0.1116,-7.3737,-0.28,-1.4647,37.4325,0,0,0,[],[],True,True,False,基础数据不足,1.0
000029,深深房A,基础数据不足,反转/低基数,29.4245,7.6876,31.6192,90.2455,,-76.5822,-108.3086,-340.9044,-264.8733,50.0,0.1671,-2.9143,-0.24,-6.035,9.7545,0,0,0,[],[],True,True,False,基础数据不足,1.0
600963,岳阳林纸,基础数据不足,反转/低基数,29.3262,23.2256,34.134,38.0124,,-11.686,-106.8321,-18.4673,129.8309,33.3333,0.1874,-76.0089,-0.13,-0.2466,61.9876,0,0,0,[],[],True,True,False,基础数据不足,1.0
600881,亚泰集团,基础数据不足,反转/低基数,29.3224,44.724,20.8324,0.0977,,-20.7557,41.5405,-8.919,11.4664,50.0,0.0248,-0.1241,-127.11,-26.0322,99.9023,0,0,0,[],[],True,True,True,基础数据不足,1.0
600208,衢州发展,观察,增速观察,29.3133,32.205,17.5237,44.2174,,-45.6456,-34.8966,32.5817,39.3955,0.0,-1.4154,-3.2176,0.41,8.3832,55.7826,0,0,0,[],[],False,True,False,有效,1.0
600702,舍得酒业,观察,增速观察,29.3104,18.264,32.7338,55.6027,,-15.3375,-67.2598,2.1693,-31.7546,0.0,-0.0116,-0.1832,2.12,6.2129,44.3973,0,0,0,[],[],False,True,False,有效,1.0
603529,爱玛科技,观察,增速观察,29.2907,20.0428,36.9955,41.6246,,-12.2101,-45.1541,-28.3548,-47.4968,66.6667,-0.0526,-0.9043,6.48,6.0103,58.3754,0,0,0,[],[],False,True,False,有效,1.0
600231,凌钢股份,基础数据不足,反转/低基数,29.2808,38.4805,19.3328,21.5776,,5.9753,-39.7833,19.4387,-47.0042,33.3333,-0.0143,0.138,-22.16,-10.3368,78.4224,0,0,0,[],[],True,True,True,基础数据不足,1.0
000030,富奥股份,观察,增速观察,29.035,24.6556,23.4956,53.252,,-7.6349,-38.161,-13.355,-42.0692,66.6667,-0.0458,-1.7667,2.22,3.0731,46.748,0,0,0,[],[],False,True,False,有效,1.0
002471,中超控股,基础数据不足,反转/低基数,28.9512,24.9131,32.4157,34.1361,,2.8471,-291.3792,8.6583,-285.5684,16.6667,-0.1365,28.8786,-0.7,-0.4243,65.8639,0,0,0,[],[],True,True,False,基础数据不足,1.0
600029,南方航空,基础数据不足,反转/低基数,28.9111,34.5693,27.8341,14.0903,,9.7206,-141.0959,5.1104,-291.6266,83.3333,0.133,-3.408,-11.09,-3.2943,85.9097,0,0,0,[],[],True,True,True,基础数据不足,1.0
002238,天威视讯,基础数据不足,反转/低基数,28.7958,22.2494,24.8436,56.3398,,-22.2825,-66.6857,-15.959,7567.2299,0.0,0.0572,-0.5808,-2.32,-10.3212,43.6602,0,0,0,[],[],True,True,False,基础数据不足,1.0
600718,东软集团,基础数据不足,反转/低基数,28.7492,25.382,25.0937,46.1617,,-6.2633,-611.225,-10.399,56.8444,33.3333,0.0958,-1.4577,-3.27,-6.8316,53.8383,0,0,0,[],[],True,True,False,基础数据不足,1.0
002176,江特电机,基础数据不足,反转/低基数,28.6439,22.4738,26.6776,51.0869,,-1.8736,-86.5459,5.1384,-70.8258,16.6667,0.0972,-0.4365,-7.25,-22.2273,48.9131,0,0,0,[],[],True,True,False,基础数据不足,1.0
002146,荣盛发展,基础数据不足,反转/低基数,28.5196,42.3985,18.9106,6.1012,,-56.48,64.1809,-26.7644,75.832,16.6667,-0.0121,0.0725,-19.11,-16.9819,93.8988,0,0,0,[],[],True,True,True,基础数据不足,1.0
601800,中国交建,观察,增速观察,28.3879,36.7209,19.0162,22.1322,,-1.1556,-23.9491,4.1344,12.968,16.6667,-0.1827,-8.3644,2.41,2.8676,77.8678,0,0,0,[],[],False,True,True,有效,1.0
601868,中国能建,观察,增速观察,28.3528,36.9174,18.6116,22.1416,,-1.7818,-18.6745,-5.4952,11.7665,50.0,-0.113,-10.3328,1.87,1.9131,77.8584,0,0,0,[],[],False,True,True,有效,1.0
600715,文投控股,基础数据不足,反转/低基数,28.3372,7.3576,39.4206,69.1093,,-38.415,-538.1873,-18.8271,-633.2391,33.3333,2.2009,-12.1614,-1.84,-17.3321,30.8907,0,0,0,[],[],True,True,False,基础数据不足,1.0
003013,地铁设计,观察,增速观察,28.3278,20.5915,27.873,52.4464,,-14.0785,-39.3931,-7.4399,-34.0512,33.3333,-0.5204,-4.7351,4.42,11.0908,47.5536,0,0,0,[],[],False,True,False,有效,1.0
603887,城地香江,基础数据不足,反转/低基数,28.2818,27.1169,30.2887,27.7626,,14.5876,-117.2738,-123.4319,-197.8259,66.6667,0.1248,-28.483,-0.18,-0.4381,72.2374,0,0,0,[],[],True,True,True,基础数据不足,1.0
000006,深振业A,基础数据不足,反转/低基数,28.1179,18.2739,38.0242,37.837,,-57.6975,-34.8774,-0.8638,-132.183,33.3333,0.5574,-4.6375,-1.8,-12.1833,62.163,0,0,0,[],[],True,True,False,基础数据不足,1.0
600773,西藏城投,基础数据不足,反转/低基数,28.0836,28.6508,23.1303,36.2888,,-70.2882,-7.2559,-47.9459,4496.8899,0.0,-0.9316,2.9886,-1.62,-49.3068,63.7112,0,0,0,[],[],True,True,False,基础数据不足,1.0
002061,浙江交科,观察,增速观察,28.0589,34.2401,20.5382,24.5566,,-3.0431,-19.0022,-0.1911,7.3867,16.6667,-0.1383,-5.6652,2.75,2.7285,75.4434,0,0,0,[],[],False,True,True,有效,1.0
603833,欧派家居,观察,增速观察,27.9805,11.4465,37.8925,57.7585,,-27.7943,-56.6185,-18.8503,-33.4428,0.0,0.0155,0.2094,2.33,7.4878,42.2415,0,0,0,[],[],False,False,False,有效,1.0
002046,国机精工,观察,增速观察,27.9804,18.2489,21.8223,69.4912,,-4.5109,-71.8887,-18.1032,-64.9334,33.3333,-0.0848,-2.6545,1.12,5.3863,30.5088,0,0,0,[],[],False,True,False,有效,1.0
600782,新钢股份,基础数据不足,增速观察,27.9622,17.9395,28.4554,57.0435,,-8.022,-652.6448,6.3178,-688.2434,16.6667,-0.0773,2.053,-2.36,-3.7808,42.9565,0,0,0,[],[],False,True,False,基础数据不足,1.0
600967,内蒙一机,观察,增速观察,27.9287,22.0576,18.2954,64.8088,,-8.642,-40.7179,-11.0219,-7.7481,16.6667,-0.1453,-4.4206,1.45,3.2286,35.1912,0,0,0,[],[],False,True,False,有效,1.0
600720,中交设计,观察,增速观察,27.8907,24.0577,20.9458,53.2799,,-6.8664,-44.8439,4.1825,-27.9338,0.0,-0.361,-4.7498,1.92,7.7511,46.7201,0,0,0,[],[],False,True,False,有效,1.0
605255,天普股份,基础数据不足,增速观察,27.8334,17.508,33.7908,46.895,,-5.6687,-226.7992,1.3179,-205.8731,16.6667,0.2458,-2.4433,-1.77,-10.0591,53.105,0,0,0,[],[],False,True,False,基础数据不足,1.0
000541,佛山照明,观察,增速观察,27.8195,22.6193,18.3641,62.331,,-6.6266,-63.7323,-3.8478,-11.8842,16.6667,-0.0286,-2.8102,0.61,0.1618,37.669,0,0,0,[],[],False,True,False,有效,1.0
002149,西部材料,观察,增速观察,27.6733,24.4144,17.642,57.5124,,-11.3906,-26.7697,-21.0593,7.7139,16.6667,-0.1433,-4.3626,0.9,3.568,42.4876,0,0,0,[],[],False,True,False,有效,1.0
600877,电科芯片,基础数据不足,增速观察,27.5956,6.5493,29.9313,86.0628,,-19.0152,-249.4299,-16.8592,-212.8005,0.0,-0.0736,2.1227,-0.5,-3.4675,13.9372,0,0,0,[],[],False,True,False,基础数据不足,1.0
002544,普天科技,基础数据不足,增速观察,27.5751,19.6069,31.6052,43.4194,,-12.7832,-19.7946,-11.0291,-144.1884,16.6667,-0.1587,11.2394,-0.67,-1.4027,56.5806,0,0,0,[],[],False,True,False,基础数据不足,1.0
002387,维信诺,基础数据不足,反转/低基数,27.5308,27.5069,35.1559,12.3524,,-2.8531,-42.9862,-5.5747,-47.6316,66.6667,0.4411,-1.1631,-61.09,-38.8187,87.6476,0,0,0,[],[],True,True,True,基础数据不足,1.0
600598,北大荒,基础数据不足,增速观察,27.5137,9.7883,37.6168,60.4833,,-29.3911,-154.4992,-27.3391,-161.763,50.0,1.168,-4.6331,-7.09,-25.3892,39.5167,0,0,0,[],[],False,True,False,基础数据不足,1.0
600797,浙大网新,基础数据不足,反转/低基数,27.4897,14.2534,29.0753,64.0274,,-5.9099,-294.7035,-4.7754,-307.7542,16.6667,-0.101,2.4998,-1.79,-4.3247,35.9726,0,0,0,[],[],True,True,False,基础数据不足,1.0
002334,英威腾,观察,增速观察,27.4885,29.1398,14.3426,48.8261,,6.8995,-89.3045,3.3751,-61.9791,33.3333,-0.1207,-20.0207,0.43,0.5778,51.1739,0,0,0,[],[],False,True,False,有效,1.0
000860,顺鑫农业,加速/反转观察,反转/低基数,27.4822,27.5697,14.016,54.1522,,-17.1735,-76.6605,3.6684,89.2468,16.6667,-0.167,-15.745,0.6,1.1515,45.8478,0,0,0,[],[],True,True,False,有效,1.0
002081,金螳螂,观察,增速观察,27.423,25.9094,21.413,43.9836,,-15.0799,-14.0518,-9.4977,4.3672,0.0,-0.1199,-3.1542,2.21,3.9425,56.0164,0,0,0,[],[],False,True,False,有效,1.0
603098,森特股份,观察,增速观察,27.342,21.454,22.8263,54.0374,,-29.0458,-14.4278,-31.4123,-54.565,50.0,-0.1146,-2.1352,2.15,5.4001,45.9626,0,0,0,[],[],False,True,False,有效,1.0
002470,金正大,基础数据不足,增速观察,27.2833,35.8231,21.2672,13.6958,,24.0549,-534.4654,4.9891,-492.4284,50.0,0.0243,-0.2913,-26.59,-8.3449,86.3042,0,0,0,[],[],False,True,True,基础数据不足,1.0
000656,金科股份,加速/反转观察,反转/低基数,27.2556,37.8376,8.3808,33.2591,,-87.1081,100.2467,-12.0915,-91.4804,33.3333,-0.4427,-7.264,0.45,-11.8025,66.7409,0,0,0,[],[],True,True,False,有效,1.0
002459,晶澳科技,基础数据不足,反转/低基数,27.2211,32.0978,23.1838,20.666,,-26.8022,-3.2098,3.1347,-4.2339,16.6667,0.0492,-0.3233,-12.72,-15.3258,79.334,0,0,0,[],[],True,True,True,基础数据不足,1.0
002066,瑞泰科技,基础数据不足,反转/低基数,27.2079,23.9248,32.5483,26.3762,,-7.343,-192.5426,3.676,8.7666,0.0,-0.0972,8.4552,-3.39,-0.2725,73.6238,0,0,0,[],[],True,True,True,基础数据不足,1.0
000628,高新发展,观察,增速观察,27.2034,17.4344,45.3608,20.1955,,-34.4016,-27.4746,-4.2766,-105.4699,16.6667,0.051,1.7195,2.18,2.4081,79.8045,0,0,0,[],[],False,False,True,有效,1.0
000536,华映科技,基础数据不足,反转/低基数,27.1082,42.4064,12.7017,10.0265,,-16.7455,5.5471,3.9541,-3.1232,66.6667,-0.1782,0.2377,-54.68,-75.0508,89.9735,0,0,0,[],[],True,True,True,基础数据不足,1.0
000950,重药控股,观察,增速观察,27.0305,33.2906,18.8811,24.5489,,-2.5653,-9.8539,-4.9062,-46.5054,50.0,-0.0899,-14.1851,2.18,0.7788,75.4511,0,0,0,[],[],False,True,True,有效,1.0
002157,正邦科技,基础数据不足,反转/低基数,27.0006,25.706,19.1731,46.5393,,12.9003,-465.2102,-53.9023,-112.7024,50.0,-0.0527,0.5526,-6.99,-12.657,53.4607,0,0,0,[],[],True,True,False,基础数据不足,1.0
000597,东北制药,观察,增速观察,26.8937,23.5429,24.5517,41.6302,,-13.4877,-35.0786,-7.787,1.4661,16.6667,-0.0222,-0.8819,1.51,1.9143,58.3698,0,0,0,[],[],False,True,False,有效,1.0
600117,西宁特钢,基础数据不足,反转/低基数,26.8893,27.3224,18.9074,41.5536,,-2.4046,-32.6058,-6.0075,-28.318,33.3333,-0.0412,0.3732,-8.81,-14.6463,58.4464,0,0,0,[],[],True,True,False,基础数据不足,1.0
601005,重庆钢铁,基础数据不足,反转/低基数,26.8763,23.7618,22.5167,44.939,,-9.6233,-36.5485,2.2784,-51.3731,16.6667,0.0476,-3.1452,-1.25,-1.5128,55.061,0,0,0,[],[],True,True,False,基础数据不足,1.0
000935,四川双马,基础数据不足,增速观察,26.8549,8.6134,28.0766,79.1358,,-15.364,-121.0451,-27.5506,-117.4557,16.6667,0.11,-2.1647,-0.35,-4.7133,20.8642,0,0,0,[],[],False,True,False,基础数据不足,1.0
003040,楚天龙,基础数据不足,增速观察,26.8416,15.6134,21.1235,71.9622,,-30.2135,-56.2134,-25.3928,10.6113,0.0,-0.3619,1.8587,-4.37,-19.4892,28.0378,0,0,0,[],[],False,True,False,基础数据不足,1.0
002882,金龙羽,观察,增速观察,26.7428,27.8508,18.5333,39.8383,,4.2226,-42.4598,-22.3191,-18.8106,33.3333,-0.096,-5.6226,1.8,1.4714,60.1617,0,0,0,[],[],False,True,False,有效,1.0
000517,荣安地产,基础数据不足,反转/低基数,26.7117,13.283,38.995,42.4312,,-73.4649,-529.6916,3.3326,-563.5017,33.3333,1.0399,-6.8623,-3.41,-14.7448,57.5688,0,0,0,[],[],True,True,False,基础数据不足,1.0
605333,沪光股份,观察,增速观察,26.679,20.2257,30.1454,39.1058,,-2.8755,-80.6046,-10.1625,-52.3906,50.0,0.0054,0.3543,1.54,1.5209,60.8942,0,0,0,[],[],False,False,False,有效,1.0
600820,隧道股份,观察,增速观察,26.67,31.5657,19.0812,27.1604,,-8.3582,-23.1699,7.4643,-1.0982,0.0,-0.094,-3.3969,1.36,2.8083,72.8396,0,0,0,[],[],False,True,True,有效,1.0
600728,佳都科技,加速/反转观察,反转/低基数,26.6491,26.823,15.3264,48.7727,,8.8256,-77.2714,-18.5932,-328.6148,66.6667,-0.0823,-14.3363,0.39,0.3304,51.2273,0,0,0,[],[],True,True,False,有效,1.0
605318,法狮龙,基础数据不足,反转/低基数,26.6274,17.3999,23.8192,59.9264,,-12.3923,-72.7996,1.6797,-149.7959,16.6667,-0.0739,1.1366,-2.07,-6.4642,40.0736,0,0,0,[],[],True,True,False,基础数据不足,1.0
600960,渤海汽车,基础数据不足,反转/低基数,26.4144,19.4582,22.6986,54.7145,,-11.7338,-101.0248,14.5796,-214.2691,16.6667,0.037,-18.1212,-0.09,-0.2995,45.2855,0,0,0,[],[],True,True,False,基础数据不足,1.0
600438,通威股份,基础数据不足,反转/低基数,26.3953,31.5789,19.4357,24.764,,-15.1865,-3.308,-6.6358,32.418,0.0,0.0032,-0.0213,-14.1,-19.6649,75.236,0,0,0,[],[],True,True,True,基础数据不足,1.0
600582,天地科技,观察,增速观察,26.3877,18.4316,23.7978,55.4362,,-11.0054,-64.6787,-6.7984,-58.0116,33.3333,-0.2526,-4.3195,2.828,7.8058,44.5638,0,0,0,[],[],False,True,False,有效,1.0
601865,福莱特,基础数据不足,增速观察,26.3574,13.3983,32.7753,52.3989,,-13.8143,-239.0368,2.8633,-236.451,0.0,0.2011,-3.6938,-1.63,-5.4403,47.6011,0,0,0,[],[],False,True,False,基础数据不足,1.0
600866,星湖科技,观察,增速观察,26.2917,27.6343,16.265,42.3172,,0.3605,-91.5437,8.6349,-95.3328,50.0,-0.0966,-11.1912,0.87,1.0303,57.6828,0,0,0,[],[],False,True,False,有效,1.0
600363,联创光电,观察,增速观察,26.2786,14.6914,27.7532,58.0909,,-19.6377,-36.6956,-27.2995,-135.7804,33.3333,-1.1061,-8.7873,3.67,14.2897,41.9091,0,0,0,[],[],False,True,False,有效,1.0
001388,信通电子,观察,增速观察,26.2118,18.9372,14.5391,71.3812,,-8.162,-71.4331,-12.8469,-67.409,50.0,-0.4616,-13.1726,0.98,3.5045,28.6188,0,0,0,[],[],False,True,False,有效,1.0
002385,大北农,基础数据不足,反转/低基数,26.1768,25.3116,25.5099,30.1061,,1.8582,-387.5174,0.6347,-101.984,50.0,-0.0887,1.8102,-9.29,-6.0102,69.8939,0,0,0,[],[],True,True,False,基础数据不足,1.0
002426,胜利精密,基础数据不足,反转/低基数,26.1003,26.1487,25.8455,26.4647,,4.5557,-364.0933,-2.2249,-367.6805,66.6667,0.0888,-0.8011,-12.15,-11.1035,73.5353,0,0,0,[],[],True,True,True,基础数据不足,1.0
600481,双良节能,基础数据不足,反转/低基数,25.9791,24.1277,32.1993,19.093,,-30.0303,-28.3112,11.946,-76.0231,16.6667,0.2667,-1.0695,-19.81,-25.0093,80.907,0,0,0,[],[],True,True,True,基础数据不足,1.0
002104,恒宝股份,基础数据不足,增速观察,25.9539,4.3585,25.7618,91.1245,,-32.7981,-229.5328,-28.777,-191.3554,0.0,-0.5167,3.2619,-2.15,-15.8416,8.8755,0,0,0,[],[],False,True,False,基础数据不足,1.0
002242,九阳股份,观察,增速观察,25.8791,17.625,26.7995,48.8008,,-12.4873,-41.52,-5.2602,-37.6738,0.0,-0.0152,-0.7374,2.11,2.1388,51.1992,0,0,0,[],[],False,True,False,有效,1.0
600477,杭萧钢构,观察,增速观察,25.8684,15.4817,35.618,37.5293,,-37.5517,-36.0144,-26.9662,-4.843,0.0,0.0225,0.8174,1.638,2.4745,62.4707,0,0,0,[],[],False,False,False,有效,1.0
605598,上海港湾,基础数据不足,增速观察,25.7402,12.2136,21.7211,74.3584,,-9.1033,-145.5788,-30.1304,-116.498,33.3333,0.0146,-0.3543,-1.82,-4.5652,25.6416,0,0,0,[],[],False,True,False,基础数据不足,1.0
000923,河钢资源,基础数据不足,增速观察,25.6135,8.5464,26.5858,74.8699,,-24.8136,-149.244,-29.421,-149.4313,33.3333,-0.1344,2.209,-1.26,-9.5334,25.1301,0,0,0,[],[],False,True,False,基础数据不足,1.0
600828,茂业商业,基础数据不足,反转/低基数,25.5191,17.7346,29.2818,41.347,,-26.427,-644.9574,-13.5879,116.781,0.0,0.1212,-0.5974,-2.83,-21.9701,58.653,0,0,0,[],[],True,True,False,基础数据不足,1.0
